source,author,title,description,url,urlToImage,publishedAt,content,category,country
"{'id': None, 'name': 'Rediff.com'}",PTI,Chakravarthy a very unique bowler; has the ability: Kumble - Rediff.com,Anil Kumble is happy that KKR leg-spinner Varun Chakravarthy is back in his element having sorted his technical issues.,https://www.rediff.com/cricket/report/ipl-2023-kkr-spinner-chakravarthy-a-very-unique-bowler-has-the-ability-kumble/20230428.htm,https://im.rediff.com/cricket/2023/apr/28varun1.jpg,2023-04-28T15:31:21Z,"'A lot of spinners have impressed, not just the usual ones.'
IMAGE: Varun Chakravarthy has fared well with the ball for KKR in IPL 2023, with 13 wickets from eight games at an economy rate of 8.06 pâ€¦ [+4649 chars]",sports,in
"{'id': 'the-times-of-india', 'name': 'The Times of India'}",TIMESOFINDIA.COM,IPL 2023: Man's offensive message on placard at GT vs LSG match draws backlash for promoting sexism - Times of India,Trending News: Outrage sparked by man's sexist message on a placard targeting cheerleaders at Gujarat Titans vs Luc,https://timesofindia.indiatimes.com/etimes/trending/ipl-2023-mans-offensive-message-on-placard-at-gt-vs-lsg-match-draws-backlash-for-promoting-sexism/articleshow/99848760.cms,"https://static.toiimg.com/thumb/msid-99848750,width-1070,height-580,imgsize-44016,resizemode-6,overlay-toi_sw,pt-32,y_pad-40/photo.jpg",2023-04-28T15:30:00Z,,sports,in
"{'id': None, 'name': 'Crictracker.com'}",CricTracker Staff,"IPL 2023: Match 40, DC vs SRH Match Prediction â€“ Who will win todayâ€™s IPL match between DC vs SRH? - CricTracker","It will be a clash of the bottom dwellers when Delhi Capitals (DC) take on Sunrisers Hyderabad (SRH) at the Arun Jaitley Stadium in Delhi on Saturday, April 29. Both teams have a similar record headin",https://www.crictracker.com/cricket-match-predictions/ipl-2023-dc-vs-srh-match-prediction-who-will-win-todays-ipl-match-between-delhi-capitals-vs-sunrisers-hyderabad/,https://media.crictracker.com/media/attachments/1682358661428_Delhi-Capitals.jpeg,2023-04-28T15:06:34Z,"It will be a clash of the bottom dwellers when Delhi Capitals (DC) take on Sunrisers Hyderabad (SRH) at the Arun Jaitley Stadium in Delhi on Saturday, April 29. Both teams have a similar record headiâ€¦ [+2388 chars]",sports,in
"{'id': None, 'name': 'Managing Madrid'}",Managing Madrid,Guardiola keeps focus on Premier League and reveals he has an idea for Real Madrid clash - Managing Madrid,Manchester City manager Pep Guardiola has said that his teamâ€™s destiny is in their own hands after they beat Arsenal 4-1 in a crucial Premier League clash on Wednesday. The victory reduced the gap...,https://www.managingmadrid.com/2023/4/28/23702417/guardiola-keeps-focus-on-premier-league-and-reveals-he-has-an-idea-for-real-madrid-clash,https://cdn.vox-cdn.com/thumbor/KtRZl3fgHhcxyimXmZmZB9d4reA=/0x0:3052x1598/fit-in/1200x630/cdn.vox-cdn.com/uploads/chorus_asset/file/24617608/1485754851.jpg,2023-04-28T14:45:11Z,"Manchester City manager Pep Guardiola has said that his teams destiny is in their own hands after they beat Arsenal 4-1 in a crucial Premier League clash on Wednesday.
The victory reduced the gap beâ€¦ [+3589 chars]",sports,in
"{'id': None, 'name': 'Racingnews365.com'}",,Leclerc fires Ferrari Red Bull warning despite Azerbaijan GP pole - Racingnews365.com,Charles Leclerc nabbed a first pole position of the season in qualifying for Sunday's Azerbaijan Grand Prix - beating Max Verstappen.,https://racingnews365.com/leclerc-fires-ferrari-red-bull-warning-despite-azerbaijan-gp-pole,https://cdn.racingnews365.com/2023/Leclerc/_1800x945_crop_center-center_75_none/XPB_1200814_HiRes.jpg?v=1682693233,2023-04-28T14:45:00Z,"Charles Leclerc has warned his Ferrari team that Red Bull are still favourites for the Azerbaijan Grand Prix, despite his Formula 1 pole position. 
Leclerc pumped in a 1m:40.203s on his second run iâ€¦ [+1285 chars]",sports,in
"{'id': None, 'name': 'Crictracker.com'}",CricTracker Staff,SL-W vs BAN-W Match Prediction - Who will win today's 1st ODI match between Sri Lanka Women and Bangladesh Women? - CricTracker,"Sri Lanka will host Bangladesh in the first of three ODIs at the P Sara Oval in Colombo on Saturday, April 29. This is the first international assignment for both sides after their disappointing exit",https://www.crictracker.com/cricket-match-predictions/sl-w-vs-ban-w-match-prediction-who-will-win-todays-1st-odi-match-between-sri-lanka-women-and-bangladesh-women/,https://media.crictracker.com/media/attachments/1676438540974_Sri-Lanka-Women-Team.jpeg,2023-04-28T14:19:00Z,"Sri Lanka will host Bangladesh in the first of three ODIs at the P Sara Oval in Colombo on Saturday, April 29. This is the first international assignment for both sides after their disappointing exitâ€¦ [+2401 chars]",sports,in
"{'id': None, 'name': 'NDTV News'}",NDTV Sports Desk,First Time In T20 Cricket History! Virat Kohli Re-writes History Books With Huge Record - NDTV Sports,"With RCB chasing 201 against KKR, Virat Kohli fought a lone battle, scoring 54 off 37 deliveries.",https://sports.ndtv.com/ipl-2023/first-time-in-t20-cricket-history-virat-kohli-re-writes-history-books-with-huge-record-3984031,"https://c.ndtvimg.com/2023-04/qfpu40uo_virat-kohli-afp_625x300_27_April_23.jpg?im=FeatureCrop,algorithm=dnn,width=1200,height=675",2023-04-28T14:00:00Z,Virat Kohli scored his fifth half-century of the Indian Premier League (IPL) 2023 season but his knock went in vain as Royal Challengers Bangalore (RCB) were beaten comprehensively by Kolkata Knight â€¦ [+1682 chars],sports,in
"{'id': None, 'name': 'Khelnow.com'}",Author Name,Five players East Bengal should target under Carles Cuadrat - Khel Now,"As Carles Cuadrat has taken charge at East Bengal, here are five players the club should aim to sign under the maestro.",https://khelnow.com/football/2023-04-isl-east-bengal-carles-cuadrat-players-sign,https://assets-webp.khelnow.com/news/uploads/2023/04/28.04.23.1.png.webp,2023-04-28T12:39:32Z,East Bengal FC recently made a key change by replacing Stephen Constantine with Carles Cuadrat as their head coach. The former Bengaluru FC tactician will lead the club next season onwards and bringsâ€¦ [+3454 chars],sports,in
"{'id': None, 'name': 'Managing Madrid'}",Euan McTear,"Ancelotti: â€œWe need to focus more defensively, starting tomorrowâ€ - Managing Madrid",The coachâ€™s thoughts ahead of the AlmerÃ­a game.,https://www.managingmadrid.com/2023/4/28/23702260/ancelotti-press-conference-almeria,https://cdn.vox-cdn.com/thumbor/F7AYmhh3tSM9ftHI2Yc6l1nXQE0=/0x0:4200x2199/fit-in/1200x630/cdn.vox-cdn.com/uploads/chorus_asset/file/24617329/1485508112.jpg,2023-04-28T12:31:07Z,Carlo Ancelotti spoke to the media on Friday in the pre-match press conference for Real Madrids home game against AlmerÃ­a. The coach reflected on the disappointing 4-2 loss in Girona and pointed out â€¦ [+1967 chars],sports,in
"{'id': None, 'name': 'NDTV News'}",NDTV Sports Desk,"Rohit Sharma ""Hasn't Been Consistent At All"": DC Coach's Blunt Take On MI Captain - NDTV Sports","Delhi Capitals assistant coach Shane Watson has raised questions on Rohit Sharma's performances, suggesting the Mumbai Indians skipper hasn't been consistent for a few years now in the IPL.",https://sports.ndtv.com/ipl-2023/rohit-sharma-hasnt-been-consistent-at-all-dc-coachs-blunt-take-on-mi-captain-3987091,"https://c.ndtvimg.com/2023-04/4vgpjec8_rohit-sharma-bcci_625x300_28_April_23.jpg?im=FitAndFill,algorithm=dnn,width=1200,height=675",2023-04-28T12:30:00Z,"Among the finest white-ball players in the game, Rohit Sharma hasn't found his mojo in the Indian Premier League (IPL) 2023 season for Mumbai Indians yet. As Mumbai Indians struggle in the bottom halâ€¦ [+1451 chars]",sports,in
"{'id': None, 'name': 'NDTV News'}",NDTV Sports Desk,"IPL 2023: ""Not As A Legend's Son"" - Ex-India Star's Appeal To Arjun Tendulkar's Critics - NDTV Sports",The former India spinner had a request for everyone criticism Arjun Tendulkar after his IPL 2023 debut.,https://sports.ndtv.com/ipl-2023/ipl-2023-not-as-a-legends-son-ex-india-stars-appeal-to-arjun-tendulkars-critics-3988156,"https://c.ndtvimg.com/2023-04/o860k2s8_arjun-tendulkar_625x300_25_April_23.jpg?im=FaceCrop,algorithm=dnn,width=1200,height=675",2023-04-28T11:56:58Z,Former India spinner Pragyan Ojha lauded Arjun Tendulkar for his performances for Mumbai Indians in the ongoing Indian Premier League (IPL) 2023 and he had a special request for his critics. In a recâ€¦ [+1459 chars],sports,in
"{'id': None, 'name': 'Hindustan Times'}",HT Sports Desk,Pietersen sums up mind-boggling 'Yuvraj' comparison with CSK star in four words - Hindustan Times,"Pietersen, astounded at how homegrown talents have flourished so far in IPL 2023, drew a stunning comparison between Yuvraj and Chennai Super Kings' newest star | Cricket",https://www.hindustantimes.com/cricket/kevin-pietersen-sums-up-mind-boggling-yuvraj-singh-comparison-with-csk-star-shivam-dube-in-four-words-ipl-2023-101682680140244.html,https://www.hindustantimes.com/ht-img/img/2023/04/28/1600x900/pietersen_yuvraj_1682681023104_1682681031407.jpg,2023-04-28T11:47:17Z,"IPL 2023 has once again thrown a whole lot of possibilities to the Indian selectors while with not just the fringe players proving their mettle, but with many young talents also showing that they canâ€¦ [+1665 chars]",sports,in
"{'id': None, 'name': 'Rediff.com'}",REDIFF CRICKET,Daal Makhni Or 6? What's On The Menu? - Rediff.com,"On the eve of the game, LSG posted a rib-tickling video on their social media handle with LSG batter Nicholas Pooran asking Arshdeep Singh to treat him to Daal Makhani.",https://www.rediff.com/cricket/report/ipl-2023-lsg-pbks-daal-makhni-or-6-whats-on-the-menu/20230428.htm,https://im.rediff.com/cricket/2023/apr/28arshdeep-pooran.jpg,2023-04-28T11:19:08Z,"IMAGE: Ahead of Punjab Kings' home game against the Lucknow Super Giants, Arshdeep Singh and Nicholas Pooran engaged in banter. Photograph: BCCI
The Punjab Kings will host the Lucknow Super Giants aâ€¦ [+759 chars]",sports,in
"{'id': None, 'name': 'Sportskeeda'}",Anuj Nitin Prabhu,"""They must have been on holiday for six months"" - Ravi Shastri slams Ajinkya Rahane's critics after his WTC final selection - Sportskeeda",Former Indian all-rounder and head coach Ravi Shastri hasn't held back in criticizing those who have questioned Ajinkya Rahane's selection in India's World Test Championship (WTC) final squad.,https://www.sportskeeda.com/cricket/news-they-must-holiday-six-months-ravi-shastri-slams-ajinkya-rahane-s-critics-wtc-final-selection,https://staticc.sportskeeda.com/editor/2023/04/3bfcb-16826784695266-1920.jpg,2023-04-28T10:50:54Z,"Former Indian all-rounder and head coach Ravi Shastri hasn't held back in criticizing those who have questioned Ajinkya Rahane's selection in India's World Test Championship (WTC) final squad.
With â€¦ [+2015 chars]",sports,in
"{'id': None, 'name': 'Zoom'}",Aayush Kataria,Virender Sehwag to Kapil Dev: Cricket Stars Offer Support To Wrestlers After Vinesh Phogat Questions Silence - Times Now,"Indian cricketers have come out in support of protesting wrestlers including Vinesh Phogat, Bajrang Punia, and Sakshi Malik among others. The protest is against Brij Bhushan Singh, the chief of the Wrestling Federation of India, who is facing sexual misconducâ€¦",https://www.timesnownews.com/sports/cricket/virender-sehwag-to-kapil-dev-harbhajan-singh-virender-sehwag-irfan-pathan-cricket-stars-offer-support-to-wrestlers-after-vinesh-phogat-questions-silence-article-99841809,"https://static.tnn.in/thumb/msid-99841809,updatedat-1682677380890,width-1280,height-720,resizemode-75/99841809.jpg",2023-04-28T10:23:00Z,"01:42
Citroen C3 Aircross Unveiled: Expected Price, Features, Specifications &amp; More | ET Now | Car Launch 2023",sports,in
"{'id': None, 'name': 'Cricbuzz'}",,"Pakistan, New Zealand look to sort out middle order puzzles | Cricbuzz.com - Cricbuzz - Cricbuzz",Toss could once again play a big role as dew is expected to influence the second half of the game,https://www.cricbuzz.com/cricket-news/126395/pakistan-new-zealand-look-to-sort-out-middle-order-puzzles,http://www.cricbuzz.com/a/img/v1/600x400/i1/c302603/can-new-zealand-bounce-back-an.jpg,2023-04-28T10:20:51Z,"Can New Zealand bounce back and gain series parity? Â© AFP
The first game of the five-match ODI series between Pakistan and New Zealand went very much according to the script as far as conditions in â€¦ [+3044 chars]",sports,in
"{'id': None, 'name': 'Managing Madrid'}",Lucas Navarrete,"BREAKING: Modric suffers hamstring injury, doubtful against Manchester City - Managing Madrid",His presence in the Copa del Rey Final is also all but ruled out.,https://www.managingmadrid.com/2023/4/28/23702154/modric-real-madrid-injury-2023-news,https://cdn.vox-cdn.com/thumbor/jTU2im5qPbkWNwD-kwTAWWw25hg=/0x343:4000x2437/fit-in/1200x630/cdn.vox-cdn.com/uploads/chorus_asset/file/24617193/1485236381.jpg,2023-04-28T09:40:30Z,"Â© 2023 Vox Media, LLC. All Rights Reserved
Gambling Problem? Call (800) 327-5050 or visit gamblinghelpline.ma.org (MA), Call 877-8-HOPENY/text HOPENY (467369) (NY),
If you or someone you know has aâ€¦ [+596 chars]",sports,in
"{'id': 'the-hindu', 'name': 'The Hindu'}",The Hindu,Sri Lanka spinner Prabath Jayasuriya breaks 71-year-old Test record - The Hindu,,https://www.thehindu.com/sport/cricket/sri-lanka-spinner-prabath-jayasuriya-breaks-71-year-old-test-record/article66788854.ece,,2023-04-28T09:37:00Z,,sports,in
"{'id': None, 'name': 'Odishatv.in'}",Rajendra Prasad Mohapatra,"New Indian menâ€™s hockey chief coach Craig Fulton arrives in India, to take mantle of team tomorrow - OTV News","Fultonâ€™s first assignment with the team will be FIH Menâ€™s Hockey Pro League 2022-2023 in Europe where India will take on Belgium, Great Britain, Netherlands, and Argentina in the remaining season of the tournament.",https://odishatv.in/news/sports/newly-appointed-indian-men-s-hockey-chief-coach-craig-fulton-arrives-in-india-202884,https://images.odishatv.in/uploadimage/library/16_9/16_9_5/recent_photo_1682674876.jpg,2023-04-28T09:22:19Z,"Newly-appointed Indian menâ€™s hockey team chief coach Craig Fulton arrived in India on Friday morning. The 48-year-old South African landed in New Delhi where he met Hockey India (HI) officials.
The â€¦ [+2128 chars]",sports,in
"{'id': None, 'name': 'International Cricket Council'}",Amarnath Devaji,Tendulkar reveals inspirational speech to teammates ahead of Pakistan clash at 2011 World Cup - ICC Cricket,India great Sachin Tendulkar has revealed the inspirational message he passed on to teammates ahead of their cut-throat semi-final clash against Pakistan at the 2011 ICC Menâ€™s Cricket World Cup.,https://www.icc-cricket.com/news/3242983,https://resources.pulse.icc-cricket.com/ICC/photo/2023/04/28/67d218eb-3b28-45b4-85e4-92682501a2f0/GettyImages-111148808.jpg,2023-04-28T06:59:34Z,India great Sachin Tendulkar has revealed the inspirational message he passed on to teammates ahead of their cut-throat semi-final clash against Pakistan at the 2011 ICC Mens Cricket World Cup.It doeâ€¦ [+2978 chars],sports,in
"{'id': None, 'name': 'Sportskeeda'}",Aditya Singh,Peter Schmeichel slams 3 Manchester United stars for their performances in 2-2 Tottenham draw - Sportskeeda,"Manchester United legend Peter Schmeichel slammed three players after the Red Devils managed to secure a draw against Tottenham Hotspur in the Premier League on Thursday, April 27.",https://www.sportskeeda.com/football/news-peter-schmeichel-slams-3-manchester-united-stars-performances-2-2-tottenham-draw,https://staticc.sportskeeda.com/editor/2023/04/d6646-16826627490001-1920.jpg,2023-04-28T06:33:00Z,"Manchester United legend Peter Schmeichel slammed three players after the Red Devils managed to secure a draw against Tottenham Hotspur in the Premier League on Thursday, April 27. 
Erik ten Hag's sâ€¦ [+2420 chars]",sports,in
"{'id': None, 'name': 'SB Nation'}",David Pasztor,"Chelsea 0-2 Brentford, Player Ratings: Is there anybody out there? - We Ain't Got No History",Or are we just comfortably numb?,https://weaintgotnohistory.sbnation.com/2023/4/28/23701363/chelsea-0-2-brentford-player-ratings-is-there-anybody-out-there,https://cdn.vox-cdn.com/thumbor/dU60w4uUWwhH9ToN4Gq9ZhV_5gc=/0x52:1815x1002/fit-in/1200x630/cdn.vox-cdn.com/uploads/chorus_asset/file/24617060/1485517336.jpg,2023-04-28T05:30:08Z,"This took a lot longer than I imagined it would, but we have finally dipped below the 4.0 mark for the teams average rating for only the eighth time* in the over 10-year history of these player ratinâ€¦ [+3996 chars]",sports,in
"{'id': None, 'name': 'Bollywood Hungama'}",Bollywood Hungama,Virat Kohli fumes over fan for breaching security and getting close to Anushka Sharma; watch video - Bollywood Hungama,"Virat Kohli fumes over fan for breaching security and getting close to Anushka Sharma; watch video Bollywood News: Latest Bollywood News, Bollywood News Today, Bollywood Celebrity News, Breaking News, Celeb News, Celebrities News, Bollywood News Hindi, Hindi â€¦",https://www.bollywoodhungama.com/news/features/virat-kohli-fumes-fan-breaching-security-getting-close-anushka-sharma-watch-video/,https://media5.bollywoodhungama.in/wp-content/uploads/2023/04/Virat-Kohli-fumes-over-fan-for-breaching-security-and-getting-close-to-Anushka-Sharma-1280.jpg,2023-04-28T05:22:45Z,,sports,in
"{'id': None, 'name': 'Zoom'}",Harshit Bisht,Not Shubman Gill Or Arjun Tendulkar! Dinesh Karthik Picks 21-year-old RR Star As 'Next Big Name' In IPL - Times Now,Senior Indian wicketkeeper-batsman Dinesh Karthik feels a 21-year-old Rajasthan Royals batter is going to be the next big name in the Indian Premier League. The youngster that DK has put his weight behind is in red-hot form in IPL 2023 and has scored 304 runsâ€¦,https://www.timesnownews.com/sports/cricket/not-shubman-gill-or-arjun-tendulkar-dinesh-karthik-picks-21-year-old-rr-star-as-next-big-name-in-ipl-article-99829638,"https://static.tnn.in/thumb/msid-99829638,updatedat-1682648859367,width-1280,height-720,resizemode-75/99829638.jpg",2023-04-28T02:27:39Z,"bie.ap.gov.in Inter Results 2023 Live: AP 1st, 2nd Year Sarkari Result Declared on examresults.ap.nic.in, Manabadi and THESE Direct Links",sports,in
"{'id': None, 'name': 'Odishatv.in'}",Rajendra Prasad Mohapatra,IPL 2023: KKRâ€™s Rinku Singh touches feet of Virat Kohli - watch - OTV News,"Rinku went up to Kohli and touched his feet. Subsequently, the star batter hugged the youngster.",https://odishatv.in/news/sports/ipl-2023-kkr-s-rinku-singh-touches-feet-of-virat-kohli-watch-202859,https://images.odishatv.in/uploadimage/library/16_9/16_9_5/recent_photo_1682647737.webp,2023-04-28T02:13:46Z,"In a sweet gesture, Kolkata Knight Riders (KKR) star batter Rinku Singh touched the feet of former India captain and Royal Challengers Bangalore (RCB) batsman Virat Kohli during the ongoing Indian Prâ€¦ [+1180 chars]",sports,in
"{'id': None, 'name': 'ESPN India'}",Mel Kiper Jr.,"2023 NFL draft: Mel Kiper's Round 1 winners, reaches, value picks - ESPN - ESPN India","There were quarterback surprises, six trades and a few stunners on Day 1 of the 2023 NFL draft. Mel Kiper Jr. makes sense of it all.",https://www.espn.in/nfl/insider/draft2023/insider/story/_/id/36298339/2023-nfl-draft-mel-kiper-round-1-winners-reaches-value-picks-updates-best-available,https://a4.espncdn.com/combiner/i?img=%2Fphoto%2F2023%2F0428%2Fr1165451_1296x729_16%2D9.jpg,2023-04-28T01:28:03Z,"After months of intrigue and subterfuge, the first round of the 2023 NFL draft is over. Which fan bases should be thrilled? Which should be scratching their heads? And which are just ... confused? Leâ€¦ [+11025 chars]",sports,in
"{'id': None, 'name': 'The-aiff.com'}",,India U-17 Men beat Atletico de Madrid U-16s in practice game - AIFF,,https://www.the-aiff.com/article/india-u-17-mean-beat-atletico-de-madrid-u-16s-in-practice-game,,2023-04-27T18:40:54Z,"AIFF Media Team
NEW DELHI:Â The India U-17 Mens National Team registered a 2-1 victory over Atletico de Madrileno U-16s in a practice game at the Alcala de Henares, in Madrid, on Thursday, April 27, â€¦ [+2503 chars]",sports,in
"{'id': None, 'name': 'Barca Blaugranes'}",Barca Blaugranes Staff,Barcelona see off Chelsea to secure spot in Womenâ€™s Champions League final - Barca Blaugranes,The Catalans are through!,https://www.barcablaugranes.com/2023/4/27/23701006/barcelona-see-off-chelsea-to-secure-spot-in-womens-champions-league-final,https://cdn.vox-cdn.com/thumbor/s5ut3VoA-vYNK-PPlxjVKG87vGY=/0x287:4000x2381/fit-in/1200x630/cdn.vox-cdn.com/uploads/chorus_asset/file/24615368/1485815250.jpg,2023-04-27T18:39:50Z,"Barcelona Femeni have secured their place in the Champions League final after seeing off Chelsea in the last four.
The Catalans ran out 2-1 winners on aggregate after a 1-1 draw in front of 72, 262 â€¦ [+958 chars]",sports,in
"{'id': 'the-times-of-india', 'name': 'The Times of India'}",Marcus Mergulhao,"Should not be playing games at 8am, scheduled IWL due to time constraints: Kalyan Chaubey - Times of India","Panaji: Less than a fortnight ago, the All India Football Federation (AIFF) spoke of â€œushering a new dawnâ€ for womenâ€™s football with a slew of measure.",https://timesofindia.indiatimes.com/city/goa/should-not-be-playing-games-at-8am-scheduled-iwl-due-to-time-constraints-kalyan-chaubey/articleshow/99825033.cms,"https://static.toiimg.com/thumb/msid-99825024,width-1070,height-580,imgsize-59122,resizemode-75,overlay-toi_sw,pt-32,y_pad-40/photo.jpg",2023-04-27T18:39:00Z,"Rebellion, resignation &amp; tears: Miffed over Karnataka poll list, many leaders exit BJP",sports,in
"{'id': None, 'name': 'PlanetF1'}",Henry Valantine,"Max Verstappen 'not interested' in breaking Hamilton, Schumacher title record - Planet F1","Max Verstappen is ""already happy"" with his achievements, and won't go out of his way to try and break records.",https://www.planetf1.com/news/max-verstappen-uninterested-f1-title-record/,https://d3cm515ijfiu6w.cloudfront.net/wp-content/uploads/2023/04/11122335/max-verstappen-jos-verstappen-planetf1.jpg,2023-04-27T18:00:20Z,"Max Verstappen has said he is â€œalready happyâ€ with his Formula 1 career, and is â€œnot interestedâ€ in chasing after the seven World Championships held by Lewis Hamilton and Michael Schumacher.
The Redâ€¦ [+2498 chars]",sports,in
"{'id': None, 'name': 'India.com'}",PTI,"Kaur Singh, Only Indian Boxer To Have Fought Muhammad Ali, Dies At 74 - Zee News","Asian Games gold medallist Indian boxer Kaur Singh, who once fought the legendary Muhammad Ali in an exhibition bout, died on Thursday at a hospital in Kurukshetra, Haryana. He was 74 and was undergoing treatment for multiple health problems. The former Army â€¦",https://zeenews.india.com/other-sports/kaur-singh-only-indian-boxer-to-have-fought-muhammad-ali-dies-at-74-2600032.html,https://english.cdn.zeenews.com/sites/default/files/2023/04/27/1191124-kaur-singh-muhammad-ali.png,2023-04-27T15:00:04Z,"Asian Games gold medallist Indian boxer Kaur Singh, who once fought the legendary Muhammad Ali in an exhibition bout, died on Thursday at a hospital in Kurukshetra, Haryana. He was 74 and was undergoâ€¦ [+1692 chars]",sports,in
"{'id': None, 'name': 'Koimoi'}",Koimoi,Shah Rukh Khan Promises KKRâ€™s Star Player Rinku Singh A Thing He Has Earned Crores From â€“ A Dhamakedar Dance On His Wedding! - Koimoi,,https://www.koimoi.com/bollywood-news/shah-rukh-khan-promises-kkrs-star-player-rinku-singh-a-thing-he-has-earned-crores-from-a-dhamakedar-dance-on-his-wedding/,,2023-04-27T14:53:11Z,,sports,in
"{'id': 'the-times-of-india', 'name': 'The Times of India'}",TIMESOFINDIA.COM,Attire of a die hard MI fan after team's loss inspires memefest - Times of India,"Viral News News: Mumbai Indians are having yet another disappointing season. Their expensive foreign recruits like Jofra Archer, Tim David, Cameron Green have failed t",https://timesofindia.indiatimes.com/viral-news/attire-of-a-die-hard-mi-fan-after-teams-loss-inspires-memefest/articleshow/99820875.cms,"https://static.toiimg.com/thumb/msid-99820856,width-1070,height-580,imgsize-41262,resizemode-75,overlay-toi_sw,pt-32,y_pad-40/photo.jpg",2023-04-27T14:27:00Z,"IPL 2023: It's a little disappointing, says Rohit Sharma after big loss vs Gujarat TitansMumbai Indians captain Rohit Sharma on Wednesday expressed his disappointment after the five-time champions suâ€¦ [+67 chars]",sports,in
"{'id': None, 'name': 'Hindustan Times'}",Trisha Sengupta,Sanju Samson answers fan's phone while taking selfie - Hindustan Times,IPL 2023: The video of Sanju Samson was shared on the official Twitter handle of Rajasthan Royals. | Trending,https://www.hindustantimes.com/trending/ipl-2023-rajasthan-royals-sanju-samson-answers-fans-phone-while-taking-selfie-people-call-his-gesture-sweet-101682602302584.html,https://www.hindustantimes.com/ht-img/img/2023/04/27/1600x900/Viral_Video_Sanju_Samson_Rajasthan_Royals_IPL_1682602535246_1682602535577.png,2023-04-27T13:40:58Z,"Rajasthan Royals (RR) will face Chennai Super Kings (CSK) at the Sawai Mansingh Stadium in Jaipur in just a few minutes at the ongoing IPL 2023. Expectedly, social media is filled with various posts â€¦ [+1464 chars]",sports,in
"{'id': None, 'name': 'Firstpost'}",FirstCricket Staff,"Sri Lanka vs Ireland Highlights, 2nd Test Day 4 at Galle: IRE trail by 158 runs in second innings - Firstpost",Sri Lanka vs Ireland: A double century from Kusal Mendis helped Sri Lanka declared at 704/3.,https://www.firstpost.com/firstcricket/sports-news/sri-lanka-vs-ireland-highlights-2nd-test-day-4-at-galle-ire-trail-by-158-runs-in-second-innings-12513742.html,https://images.firstpost.com/wp-content/uploads/2023/04/SL-vs-IRE-LIVE-Score.jpg,2023-04-27T12:42:39Z,Sri Lanka vs Ireland Day 3 Report: Openers Dimuth Karunaratne and Nishan Madushka hit centuries in a record opening stand as Sri Lanka amassed 357-1 on a rain-affected Day 3 of the second Test againsâ€¦ [+1758 chars],sports,in
"{'id': None, 'name': 'The Indian Express'}",Amit Kamath,Chess Championships 2023 Game 13 Live: Ian Nepomniachtchi and Ding Liren agree to draw setting up blockbuster Game 14 - The Indian Express,"World Chess Championship 2023, Game 13 highlights: Both Nepo and Ding are now on 6.5 points each, with just one more game left in the championship.",https://indianexpress.com/article/sports/chess/chess-championships-2023-game-13-live-ian-nepomniachtchi-vs-ding-liren-live-8578869/,https://images.indianexpress.com/2023/04/World-Chess-Championship-3.jpeg,2023-04-27T12:30:00Z,"Ian Nepomniachtchi (right) reacts after realising he's about to lose Game 12 of the 2023 World Chess Championship to Ding Liren. (Photo: FIDE/Stev Bonhage)
Nepo was leading the Championship match coâ€¦ [+980 chars]",sports,in
"{'id': None, 'name': 'Rediff.com'}",REUTERS,Broad fires first salvo ahead of Ashes - Rediff.com,"Broad, 36, said the new approach has been a 'breath of fresh air'.",https://www.rediff.com/cricket/report/broad-fires-first-salvo-ahead-of-ashes-wtc/20230427.htm,https://im.rediff.com/sports/2020/jul/28broad.jpg,2023-04-27T11:33:49Z,"IMAGE: Pacer Stuart Broad has urged his England teammates to emulate 2005 Ashes success. Photograph: Martin Rickett/Pool via Reuters
England fast bowler Stuart Broad wants the team to replicate the â€¦ [+1470 chars]",sports,in
"{'id': None, 'name': 'Rediff.com'}",PTI,"BCCI central contracts: Richa, Jemimah promoted - Rediff.com",A player in A category gets paid Rs 50 lakh over and above match fees and Rs 30 lakh and Rs 10 lakh are allotted for B and C category respectively.,https://www.rediff.com/cricket/report/bcci-central-contracts-richa-jemimah-promoted/20230427.htm,https://im.rediff.com/cricket/2023/feb/13jem1.jpg,2023-04-27T10:40:05Z,"IMAGE: Jemimah Rodrigues moves up from Category C to Category B in the central contracts of the BCCI. Photograph: Mike Hewitt/Getty Images
Young wicket-keeper batter Richa Ghosh and Jemimah Rodrigueâ€¦ [+1972 chars]",sports,in
"{'id': None, 'name': 'Rediff.com'}",REDIFF CRICKET,Sachin Says He's Not 50! - Rediff.com,'I'm a 25 year old with 25 years of experience.',https://www.rediff.com/cricket/report/sachin-says-hes-not-50/20230427.htm,https://im.rediff.com/cricket/2023/apr/27sach.gif,2023-04-27T09:49:27Z,"Sachin Tendulkar, who turned 50 on Monday, April 24, took time out to thank his fans for their birthday greetings.
In a simple, yet thoughtful note, Tendulkar tweeted: 'Along with the trophies you wâ€¦ [+855 chars]",sports,in
